GENE	he%sample1	he%sample2	he%sample3	ht%sample1	ht%sample2	ht%sample3	hy%sample1	hy%sample2	hy%sample3
HE_FRAG10377.16-653|SPU_027195	87	122	122	149	345	134	118	118	126
HE_CONTIG2774|SPU_026097	736	457	457	747	1061	891	506	306	455
HE_CONTIG1041|SPU_025833	354	95	95	123	209	16	165	565	149
HE_FRAG21668.0-615|SPU_016993	521	455	455	231	339	168	1039	193	386
HE_FRAG852.1145-1406|SPU_003098	10	9	9	24	14	1	23	8	11
HE_FRAG1893.207-1131|SPU_011127	387	191	191	285	377	777	388	360	400
HE_COMP235105_C3_SEQ1.282-711|SPU_009840	3666	3944	3944	7641	5843	10555	4927	1679	4064
HE_FRAG404.0-1470|SPU_028030	5026	5673	5673	1191	2663	981	5362	3666	4190
HE_COMP235880_C1_SEQ1.5-74|UNKNOWN	1	6	6	0	0	0	0	0	0
HE_COMP235566_C9_SEQ1.227-1235|SPU_004330	158	234	234	191	341	93	132	34	72
HE_COMP246671_C0_SEQ4.0-147|UNKNOWN	57	59	59	12	16	14	35	113	166
HE_CONTIG3229|SPU_022161	7840	4001	4001	6217	6828	11065	7672	2791	3725
HE_COMP243627_C0_SEQ2.2-983|SPU_007964	1469	694	694	793	944	435	933	772	873
HE_FRAG8351.1-2187|SPU_006742	3390	2533	2533	450	962	745	1755	1022	1025
HE_FRAG14234.496-541|UNKNOWN	16	11	11	9	9	9	7	6	1
HE_CONTIG4482|SPU_026970	140	352	352	294	841	59	132	91	163
HE_FRAG18822.0-2562|SPU_026401	777	450	450	628	886	562	477	482	589
HE_FRAG8202.90-2006|SPU_000940	332	428	428	773	1519	66	203	324	200
HE_FRAG3850.6-2841|SPU_004747	2	3	3	200	290	812	3	13	1
HE_FRAG7288.3-43|UNKNOWN	34	9	9	6	13	8	15	10	25
HE_CONTIG3035|SPU_011692	12	13	13	5	9	19	26	5	8
HE_COMP229379_C2_SEQ1.1176-1521|SPU_015904	12	1	1	5	8	3	12	26	25
HE_FRAG6316.0-2484|SPU_016775	479	358	358	448	867	423	984	916	955
HE_COMP237504_C0_SEQ1.69-2829|SPU_004079	853	1129	1129	3595	1469	974	1343	588	1351
HE_CONTIG1899|SPU_026431	5	6	6	7	13	2	13	4	9
HE_CONTIG1950|SPU_030225	1686	3804	3804	2731	5091	1433	2711	1831	3296
HE_COMP229456_C3_SEQ1.0-387|UNKNOWN	5	14	14	10	7	4	25	8	3
HE_FRAG19362.0-2690|SPU_017792	205	316	316	70	262	9	210	159	250
HE_FRAG23424.2322-4458|SPU_022482	578	767	767	496	800	503	946	483	717
HE_CONTIG3374|SPU_018254	940	260	260	214	231	96	635	1765	95
HE_CONTIG50|UNKNOWN	179	127	127	604	464	541	329	387	423
HE_CONTIG215|SPU_002140	582	783	783	148	452	34	659	409	348
HE_COMP234858_C0_SEQ9.120-375|SPU_011879	153	183	183	217	237	17	164	99	128
HE_COMP233197_C5_SEQ5.255-291|UNKNOWN	1	0	0	0	0	0	0	0	0
HE_COMP240902_C1_SEQ3.27-219|SPU_021368	48	76	76	42	56	11	44	40	46
HE_FRAG6534.318-642|UNKNOWN	11	0	0	2	0	2	7	15	7
HE_CONTIG3412|SPU_005597	76	77	77	161	131	44	55	46	59
HE_COMP238223_C2_SEQ1.11-2897|SPU_013861	792	1081	1081	1015	1046	462	593	649	504
HE_FRAG1943.2370-2700|SPU_017533	3	4	4	0	3	0	3	5	4
HE_COMP226005_C0_SEQ1.0-636|SPU_006777	18	13	13	5	1	0	7	83	5
HE_COMP239746_C0_SEQ2.0-118|UNKNOWN	37	38	38	7	14	13	61	47	82
HE_CONTIG581|UNKNOWN	18	23	23	11	15	4	11	10	15
HE_FRAG12497.92-2567|SPU_003540	61	41	41	43	113	41	47	50	34
HE_CONTIG372|SPU_015091	4	2	2	2	22	3	3	6	5
HE_FRAG17019.1003-1053|UNKNOWN	2	3	3	0	9	0	9	6	6
HE_CONTIG727|SPU_000971	72	20	20	78	134	25	65	77	34
HE_FRAG10212.0-663|SPU_010349	381	587	587	1281	2068	1489	1008	409	914
HE_COMP246398_C0_SEQ2.0-1389|SPU_020722	9878	6176	6176	6318	6728	5892	9124	8689	9002
HE_FRAG2621.1-821|SPU_000821	149	109	109	248	382	195	315	210	348
HE_FRAG14890.0-4941|SPU_024838	301	250	250	92	327	101	243	165	156
HE_FRAG15519.170-744|SPU_013843	57	5	5	20	36	30	31	35	33
HE_FRAG10439.141-630|SPU_021149	406	558	558	1090	1071	373	902	458	725
HE_FRAG4505.0-3749|SPU_022242	4244	1240	1240	3081	4895	4682	3009	3767	3520
HE_FRAG5518.0-743|SPU_025599	188	87	87	52	145	46	252	70	124
HE_CONTIG2473|UNKNOWN	5	23	23	0	1	1	5	9	9
HE_COMP233000_C0_SEQ1.207-1887|SPU_004906	676	499	499	1107	1760	500	594	397	1016
HE_FRAG3626.0-1629|SPU_006773	2462	4428	4428	8387	9793	10049	5353	2129	4779
HE_COMP245536_C11_SEQ1.68-149|UNKNOWN	1	0	0	0	2	1	0	1	1
HE_CONTIG2942|SPU_002787	52849	35007	35007	28633	42890	52834	40649	32876	41069
HE_COMP247429_C3_SEQ4.0-4674|SPU_013813	2974	1418	1418	1637	4621	1761	3142	2154	2175
HE_CONTIG729|SPU_001496	119	104	104	240	151	78	163	164	172
HE_FRAG20489.1-1121|SPU_027792	3430	1408	1408	801	890	873	1836	1958	1157
HE_FRAG8419.0-1467|SPU_001178	506	353	353	459	732	499	568	320	437
HE_CONTIG3431|SPU_022779	738	898	898	633	936	567	2095	509	923
HE_COMP205508_C1_SEQ1.9-248|SPU_021417	37	0	0	17	68	27	7	3	9
HE_FRAG1527.6-206|UNKNOWN	5	8	8	0	2	0	1	2	8
HE_COMP236641_C6_SEQ4.24-231|SPU_018932	6072	7756	7756	1285	4845	1787	4567	2992	2566
HE_COMP220782_C1_SEQ1.2-407|UNKNOWN	12	3	3	55	47	75	76	25	55
HE_CONTIG3215|SPU_000313	365	185	185	344	310	245	278	215	257
HE_COMP237857_C3_SEQ1.3729-7108|SPU_012980	9701	12334	12334	6207	12976	7628	11118	7996	11807
HE_CONTIG994|SPU_015894	20	82	82	111	35	41	14	8	13
HE_CONTIG754|SPU_003009	1739	792	792	5374	9724	12352	20735	6553	14603
HE_CONTIG2557|UNKNOWN	499	478	478	753	1231	1452	972	445	525
HE_CONTIG1901|SPU_005386	49	9	9	8	22	5	142	20	99
HE_CONTIG3738|SPU_001959	216	258	258	152	205	167	295	133	252
HE_CONTIG863|SPU_015890	306	8	8	11	4	0	21	15	6
HE_FRAG18978.0-729|UNKNOWN	98	115	115	26	79	32	96	77	82
HE_CONTIG2093|SPU_001652	26	35	35	1	1	0	40	8	9
HE_CONTIG2737|UNKNOWN	78	46	46	19	42	6	92	65	50
HE_COMP230887_C3_SEQ8.147-267|UNKNOWN	1	6	6	3	9	0	10	1	5
HE_FRAG13626.330-396|UNKNOWN	12	13	13	0	0	0	72	37	27
HE_FRAG5516.0-1119|SPU_011884	527	1188	1188	862	1587	1479	1052	220	1261
HE_CONTIG1974|SPU_008677	558	238	238	514	430	332	477	386	374
HE_FRAG15047.0-1869|SPU_004383	439	438	438	143	273	81	462	359	329
HE_COMP235690_C4_SEQ1.129-339|UNKNOWN	9	9	9	164	169	254	214	9	137
HE_CONTIG2089|UNKNOWN	25	27	27	3	9	0	16	13	4
HE_CONTIG4655|SPU_017709	147	42	42	9	8	6	96	15	28
HE_FRAG15105.33-117|UNKNOWN	18	17	17	34	53	25	25	24	43
HE_COMP230100_C1_SEQ1.18-624|SPU_013764	21	17	17	25	10	49	25	6	18
HE_FRAG17466.1-1548|SPU_019162	56	66	66	155	634	49	70	83	106
HE_COMP231752_C0_SEQ1.12-1769|UNKNOWN	2252	1036	1036	1994	3509	2061	1948	1699	1510
HE_COMP239678_C2_SEQ4.1434-1785|SPU_021846	330	134	134	22	7	14	130	22	189
HE_CONTIG2245|SPU_001289	148	163	163	169	141	84	124	42	168
HE_CONTIG4801|SPU_025875	22	5	5	11	34	18	42	3	7
HE_CONTIG2357|SPU_000975	2	1	1	1	5	0	1	3	3
HE_CONTIG2317|UNKNOWN	87	107	107	190	132	56	75	54	84
HE_COMP227762_C3_SEQ1.816-999|SPU_030153	0	2	2	1	1	0	0	1	0
HE_COMP241449_C0_SEQ10.69-105|UNKNOWN	0	0	0	0	0	0	0	0	0
HE_COMP237382_C1_SEQ2.0-633|SPU_014259	835	234	234	70	159	81	168	593	648
HE_CONTIG625|SPU_016605	676	647	647	331	550	352	860	367	712
HE_COMP230820_C1_SEQ1.45-3393|SPU_022195	1012	910	910	587	798	276	787	862	793
HE_CONTIG1358|SPU_000757	1347	882	882	21	223	108	756	182	311
HE_CONTIG4520|SPU_001493	779	1576	1576	2143	2602	1556	1223	974	1688
HE_CONTIG4996|SPU_006782	1623	950	950	467	993	520	1442	2556	1680
HE_FRAG3075.9-2469|SPU_027380	1828	1452	1452	608	1125	1437	1367	1177	1478
HE_COMP232613_C1_SEQ1.0-288|SPU_014454	2784	2492	2492	2870	3410	5301	3346	1386	1880
HE_FRAG22892.183-378|UNKNOWN	19	3	3	1	9	2	21	2	4
HE_CONTIG2951|SPU_013183	18	14	14	2	9	4	28	7	5
HE_CONTIG2748|SPU_019773	52	120	120	36	71	26	78	29	76
HE_FRAG18724.0-1571|SPU_027559	314	160	160	575	571	360	482	537	402
HE_FRAG14469.312-1221|SPU_005567	174	19	19	54	78	14	61	113	23
HE_CONTIG2989|SPU_021445	123	79	79	131	334	71	41	52	65
HE_FRAG8914.3-1107|SPU_023941	473	557	557	178	366	280	565	333	696
HE_FRAG16662.1-1037|SPU_028054	256	110	110	422	498	342	392	368	326
HE_CONTIG415|SPU_027558	13	4	4	12	6	2	8	2	2
HE_COMP203074_C1_SEQ1.654-855|SPU_025575	1	10	10	1	6	1	4	1	0
HE_FRAG17587.194-1064|SPU_021852	1809	1113	1113	2551	3125	2447	1767	2116	1632
HE_COMP242022_C11_SEQ1.0-504|UNKNOWN	6	8	8	63	23	14	24	10	19
HE_CONTIG3517|SPU_022046	0	3	3	22	417	1	4	1	1
HE_CONTIG4308|SPU_001030	903	979	979	2716	2463	1394	1879	1451	1045
HE_CONTIG545|SPU_005481	47	23	23	72	113	44	122	32	46
HE_CONTIG2914|SPU_001860	824	902	902	584	747	469	924	564	847
HE_FRAG13961.90-1806|SPU_015832	376	244	244	1424	1825	1947	1519	731	1252
HE_COMP233404_C0_SEQ1.467-1607|SPU_026850	341	115	115	9	17	18	93	298	68
HE_CONTIG4840|SPU_016805	126	154	154	214	379	19	68	100	38
HE_CONTIG1480|SPU_025635	414	157	157	408	457	272	171	234	321
HE_FRAG19427.465-666|SPU_024592	42	31	31	7	5	4	46	21	13
HE_FRAG5093.6-129|SPU_024614	5	4	4	24	17	17	7	4	3
HE_FRAG2755.0-768|SPU_004218	1267	847	847	59	77	44	1128	196	937
HE_COMP240004_C7_SEQ1.30-1519|SPU_011998	264	220	220	87	156	267	202	555	309
HE_COMP211307_C0_SEQ1.189-246|UNKNOWN	25729	31922	31922	21763	3372	3465	21938	5985	13299
HE_COMP245623_C2_SEQ4.0-1497|SPU_027934	1847	2128	2128	6020	9456	1508	4362	1413	2892
HE_COMP240494_C7_SEQ4.255-567|SPU_025908	516	828	828	174	132	22	524	346	392
HE_CONTIG2577|SPU_001956	56	26	26	92	30	13	14	29	51
HE_FRAG11896.18-132|UNKNOWN	64	42	42	35	53	15	36	28	31
HE_COMP247342_C0_SEQ1.0-426|SPU_010175	812	930	930	1864	2860	938	2313	431	1327
HE_COMP231441_C2_SEQ3.0-756|SPU_010812	52	82	82	18	64	7	77	69	78
HE_COMP242805_C3_SEQ2.0-909|SPU_002153	422	223	223	1371	1462	1197	1370	512	863
HE_FRAG7516.1977-2022|UNKNOWN	0	0	0	1	0	0	0	0	0
HE_COMP227412_C1_SEQ1.492-813|UNKNOWN	1	5	5	1	2	0	3	1	5
HE_COMP235599_C4_SEQ1.462-957|SPU_001377	164	197	197	207	292	162	260	97	185
HE_CONTIG419|SPU_001127	412	215	215	99	131	79	184	297	99
HE_CONTIG974|UNKNOWN	2	2	2	1	1	1	2	2	4
HE_FRAG13172.4971-5175|SPU_025610	25	8	8	0	0	0	6	14	4
HE_CONTIG2078|SPU_000309	359	54	54	1	2	0	99	152	27
HE_FRAG21479.219-261|UNKNOWN	0	1	1	2	3	1	1	0	1
HE_CONTIG338|UNKNOWN	5	2	2	12	12	6	6	5	1
HE_CONTIG3683|SPU_022266	881	868	868	1216	2214	895	3070	262	1067
HE_COMP240116_C8_SEQ1.120-195|UNKNOWN	198	2	2	2	1	0	386	31	0
HE_FRAG7377.30-138|UNKNOWN	9	11	11	11	20	11	6	5	5
HE_CONTIG797|SPU_019290	2	0	0	0	0	0	4	1	1
HE_COMP226399_C4_SEQ1.1-318|SPU_013040	0	3	3	0	0	0	0	0	0
HE_COMP232749_C7_SEQ1.0-42|UNKNOWN	5	3	3	6	5	4	6	5	11
HE_COMP228252_C0_SEQ1.27-207|SPU_001488	14	10	10	6	4	0	10	4	7
HE_CONTIG4734|SPU_002278	388	199	199	107	149	41	233	134	159
HE_COMP232221_C0_SEQ3.1-2042|SPU_000570	8572	8750	8750	12091	18895	6534	13526	6353	9343
HE_COMP233021_C0_SEQ1.0-2034|SPU_012150	2608	1503	1503	4493	4314	3111	3381	4375	2621
HE_CONTIG1564|SPU_024917	4	3	3	0	0	0	3	0	2
HE_FRAG7828.266-371|UNKNOWN	7	10	10	0	6	1	3	17	10
HE_COMP231055_C4_SEQ1.0-165|UNKNOWN	24457	13559	13559	6577	5096	8641	24240	26085	15331
HE_COMP236184_C4_SEQ13.75-114|UNKNOWN	0	0	0	0	0	0	0	0	0
HE_CONTIG226|SPU_026171	34	24	24	84	275	94	26	51	22
HE_FRAG18368.0-2778|SPU_024299	948	444	444	835	1052	473	767	636	511
HE_COMP227523_C0_SEQ1.51-547|SPU_016407	44	41	41	101	169	72	189	48	112
HE_FRAG21757.0-3504|SPU_016393	5643	5269	5269	2002	3397	2242	5477	3948	3297
HE_COMP235131_C6_SEQ2.10-52|UNKNOWN	1	0	0	3	0	1	0	2	3
HE_COMP230507_C1_SEQ4.15-90|UNKNOWN	24	24	24	38	32	27	54	7	20
HE_COMP233333_C0_SEQ1.39-1752|SPU_014281	535	384	384	578	561	188	298	480	359
HE_COMP236646_C0_SEQ3.224-263|UNKNOWN	0	0	0	0	0	0	0	0	0
HE_COMP238594_C0_SEQ1.38-137|UNKNOWN	30	43	43	13	26	14	47	12	37
HE_COMP228131_C1_SEQ1.88-166|UNKNOWN	3	8	8	4	8	4	9	4	8
HE_COMP236772_C11_SEQ3.0-538|SPU_022663	166	30	30	70	81	23	77	104	65
HE_FRAG12063.110-1196|SPU_000637	3022	2856	2856	2073	3587	538	3189	2162	2147
HE_COMP246607_C2_SEQ1.142-178|UNKNOWN	1	1	1	0	1	0	0	0	0
HE_COMP240416_C6_SEQ1.0-2037|SPU_013788	128	99	99	69	138	42	149	89	137
HE_CONTIG1008|SPU_014822	6	1	1	17	40	14	11	7	3
HE_COMP247045_C0_SEQ5.0-2622|SPU_027674	480	366	366	190	280	65	308	220	139
HE_CONTIG1322|SPU_026843	245	224	224	18	42	21	92	211	241
HE_CONTIG2381|SPU_027923	22	21	21	19	24	24	13	16	52
HE_FRAG6196.2-3116|SPU_023020	1927	1648	1648	1120	2582	804	3245	1377	1973
HE_CONTIG4422|SPU_001640	2409	2311	2311	2797	4872	1227	2432	1112	2605
HE_CONTIG5069|SPU_027067	40	29	29	1	0	0	25	32	43
HE_CONTIG4341|SPU_006967	371	117	117	91	141	84	186	266	97
HE_COMP236709_C8_SEQ1.2-1454|SPU_014381	541	160	160	463	120	53	254	241	258
HE_COMP242999_C4_SEQ1.8-112|UNKNOWN	13	19	19	37	60	36	28	13	19
HE_CONTIG3971|SPU_003137	2570	1378	1378	3377	4267	3729	5752	670	1781
HE_COMP232761_C0_SEQ1.1-791|SPU_026465	89	138	138	87	262	100	126	75	95
HE_COMP179948_C0_SEQ1.0-972|SPU_016792	73	3	3	590	697	1030	37	34	40
HE_CONTIG285|SPU_025975	216	352	352	148	398	65	227	230	266
HE_FRAG14790.2118-2597|SPU_012084	5	4	4	32	57	27	2	7	4
HE_CONTIG2341|SPU_014397	396	319	319	122	278	86	363	416	331
HE_COMP232222_C8_SEQ2.9-45|UNKNOWN	0	0	0	1	1	0	1	0	0
HE_CONTIG4455|SPU_005427	2365	1553	1553	338	843	1412	939	1069	1916
HE_FRAG16000.17-4481|SPU_008687	653	812	812	1340	2561	232	551	822	599
HE_FRAG2394.0-558|UNKNOWN	742	1730	1730	1058	853	929	876	613	298
HE_CONTIG4640|SPU_022929	233	47	47	64	200	38	148	138	105
HE_COMP190641_C2_SEQ1.192-345|SPU_019114	5	2	2	5	3	0	3	0	2
HE_COMP235820_C3_SEQ3.563-1394|SPU_010827	27	11	11	0	0	0	2	27	19
HE_CONTIG3988|SPU_022102	7	1	1	3	5	5	1	2	1
HE_FRAG12345.23-731|SPU_021929	420	418	418	1093	1203	1085	454	651	1064
HE_CONTIG3597|SPU_026611	891	681	681	1419	1190	923	1213	467	796
HE_FRAG21147.6-267|SPU_017293	6	5	5	13	43	2	6	5	5
HE_FRAG8892.0-1389|SPU_020199	146	107	107	342	560	473	253	135	334
HE_FRAG22859.3948-8052|SPU_004873	571	331	331	574	729	269	299	815	230
HE_FRAG2286.114-3972|SPU_015163	1541	93	93	14	25	12	227	209	123
HE_CONTIG1983|SPU_017455	2608	1117	1117	3721	4441	3187	2508	2684	2321
HE_FRAG22767.117-8307|SPU_022052	11156	11704	11704	1063	2904	851	9812	3842	8532
HE_COMP238800_C6_SEQ1.0-1232|SPU_015012	234	212	212	415	623	362	457	162	144
HE_COMP242084_C1_SEQ1.3-390|SPU_010783	275	146	146	244	275	123	116	103	137
HE_COMP231052_C0_SEQ1.0-1893|SPU_019557	264751	206261	206261	202515	271318	256755	289664	122788	186638
HE_FRAG4340.0-1557|SPU_015719	30	29	29	3	7	1	24	21	25
HE_CONTIG48|SPU_020065	623	304	304	402	493	140	788	476	951
HE_FRAG8694.0-2928|SPU_005529	762	393	393	366	593	286	661	901	386
HE_CONTIG4722|SPU_010762	341	449	449	579	1078	398	949	172	335
HE_FRAG16571.0-933|SPU_028430	98	225	225	353	337	253	254	106	118
HE_FRAG12776.0-5603|SPU_022710	5923	3861	3861	1125	2750	1143	4218	5653	6805
HE_FRAG4828.624-825|SPU_028720	2	1	1	0	4	1	1	0	1
HE_FRAG7714.1818-3540|SPU_003752	60	40	40	8	25	5	176	50	16
HE_COMP234664_C2_SEQ1.51-1038|SPU_008251	564	515	515	278	422	166	428	409	472
HE_CONTIG2741|SPU_021841	22	19	19	10	85	4	7	5	1
HE_CONTIG692|SPU_012497	3378	397	397	320	306	862	1746	890	1956
HE_FRAG1211.174-1383|SPU_025699	1929	547	547	142	314	310	593	737	667
HE_CONTIG5169|SPU_023683	93	85	85	208	433	343	135	132	148
HE_COMP241625_C4_SEQ1.85-1493|SPU_026226	963	1753	1753	896	300	631	1453	766	1418
HE_COMP244241_C5_SEQ1.0-594|SPU_010852	26	107	107	272	350	253	254	82	193
HE_CONTIG3523|SPU_014672	54	80	80	86	111	119	67	53	71
HE_COMP233857_C1_SEQ3.0-318|SPU_003399	1	6	6	0	25	0	1	3	0
HE_COMP193815_C0_SEQ1.1-31|UNKNOWN	0	0	0	0	0	0	0	0	0
HE_COMP237145_C10_SEQ1.128-230|UNKNOWN	1	3	3	4	3	1	3	3	1
HE_COMP218435_C4_SEQ1.9-231|SPU_009136	3	1	1	4	2	2	2	1	6
HE_COMP173788_C0_SEQ1.0-90|UNKNOWN	0	0	0	10	8	14	5	0	0
HE_FRAG11583.0-1560|SPU_000172	461	501	501	639	497	218	916	438	551
HE_CONTIG3836|SPU_008020	101	18	18	29	42	4	22	15	54
HE_FRAG8127.0-6078|SPU_019525	1783	785	785	1054	2428	2780	1996	903	1345
HE_CONTIG288|UNKNOWN	3	4	4	2	4	0	0	1	0
HE_COMP236415_C0_SEQ1.786-1191|SPU_015355	103	8	8	3	7	1	11	25	12
HE_FRAG3320.4449-4509|UNKNOWN	2	0	0	0	0	0	2	1	2
HE_FRAG4228.0-588|SPU_018980	215	240	240	2146	3820	977	934	417	1048
HE_CONTIG5160|SPU_024124	72	25	25	19	31	3	44	35	17
HE_FRAG8594.0-1728|SPU_024692	142	45	45	76	75	75	31	9	22
HE_FRAG14060.66-1437|SPU_007114	828	236	236	113	124	75	318	385	525
HE_CONTIG2352|SPU_020550	3	1	1	9	5	26	2	3	3
HE_COMP242921_C4_SEQ1.131-167|UNKNOWN	2	0	0	0	1	1	1	0	2
HE_FRAG15786.0-729|SPU_012467	192	207	207	749	1218	699	626	199	509
HE_COMP210980_C0_SEQ1.852-1092|SPU_007345	0	2	2	0	0	0	0	0	2
HE_FRAG8247.75-1692|SPU_014496	87	15	15	46	8	264	20	19	21
HE_FRAG11036.150-1437|SPU_014246	723	73	73	788	1383	455	1277	398	255
HE_COMP236777_C1_SEQ1.13-891|SPU_003482	978	1621	1621	1699	2925	2004	2407	697	1437
HE_COMP238551_C1_SEQ10.205-243|UNKNOWN	0	0	0	0	0	0	0	0	0
HE_COMP220861_C2_SEQ1.98-245|SPU_013095	0	0	0	3	3	2	5	7	0
HE_FRAG10256.1210-1718|SPU_020539	0	0	0	17	46	5	4	1	4
HE_CONTIG2956|UNKNOWN	0	0	0	4	6	2	1	2	2
HE_COMP234017_C2_SEQ2.0-729|SPU_002855	508	570	570	814	985	398	2882	1006	972
HE_CONTIG1420|UNKNOWN	0	0	0	0	0	0	0	0	0
HE_FRAG23033.0-261|SPU_015958	8	7	7	10	20	32	17	42	29
HE_CONTIG775|SPU_001513	706	539	539	1081	1318	417	861	283	689
HE_FRAG467.1002-1545|SPU_011809	2	4	4	2	7	1	2	2	5
HE_COMP221958_C0_SEQ2.24-228|SPU_017911	2	0	0	1	0	0	0	0	2
HE_COMP240820_C1_SEQ2.0-759|SPU_019198	673	596	596	1778	1290	1057	1557	344	734
HE_COMP234455_C2_SEQ1.0-165|SPU_028797	0	1	1	1	0	0	0	0	0
HE_FRAG20215.1440-4977|SPU_030230	4164	3323	3323	4840	7135	4957	4806	3061	6035
HE_FRAG23072.444-5781|SPU_000648	792	1741	1741	1527	1960	1105	1341	726	1307
HE_COMP238784_C0_SEQ1.0-2324|SPU_011921	1048	760	760	263	346	316	533	769	777
HE_COMP219674_C0_SEQ1.72-141|UNKNOWN	2	2	2	0	3	0	0	1	0
HE_CONTIG2329|SPU_026448	84	86	86	34	63	26	36	42	40
HE_CONTIG3542|SPU_013468	219	485	485	84	186	56	290	224	442
HE_CONTIG2452|SPU_026116	3090	3076	3076	1385	2688	1659	2994	3433	3142
HE_COMP233166_C1_SEQ1.135-651|SPU_009897	6	10	10	2	1	0	11	4	1
HE_COMP237275_C0_SEQ9.15-572|SPU_019815	887	798	798	2054	3406	984	2811	679	1940
HE_CONTIG1919|SPU_020875	1043	664	664	900	1861	921	1447	1174	688
HE_FRAG6184.0-1359|SPU_022888	16201	13448	13448	17162	17494	14855	14240	10381	18902
HE_COMP239894_C0_SEQ1.10-572|SPU_018495	547	445	445	264	593	119	698	273	481
HE_COMP235663_C0_SEQ3.0-1425|SPU_009107	508	433	433	683	638	681	646	248	356
HE_COMP244245_C1_SEQ1.6-747|UNKNOWN	134	98	98	59	96	73	196	121	126
HE_COMP235113_C5_SEQ11.0-39|UNKNOWN	1	0	0	0	0	0	0	0	1
HE_CONTIG586|SPU_014415	5355	679	679	839	1281	4370	1725	2221	2421
HE_CONTIG3325|SPU_006215	57	108	108	102	249	95	616	58	67
HE_CONTIG4249|SPU_027627	0	0	0	1	0	0	4	3	4
HE_FRAG10593.77-1602|SPU_007437	3285	1925	1925	564	1141	258	2083	3818	2103
HE_FRAG13530.1-4614|SPU_024416	163	69	69	347	1009	296	232	107	170
HE_COMP236993_C1_SEQ1.0-1010|SPU_003970	2192	2526	2526	252	331	111	2600	1778	1842
HE_COMP229557_C1_SEQ1.116-167|UNKNOWN	2	1	1	0	0	1	0	1	0
HE_COMP227798_C3_SEQ1.0-1254|SPU_021962	723	833	833	364	946	582	975	716	853
HE_CONTIG4082|SPU_014136	1	0	0	3	1	9	0	3	2
HE_COMP233219_C1_SEQ1.0-3909|SPU_012981	29	48	48	107	145	32	85	87	42
HE_FRAG206.0-1407|SPU_001456	0	8	8	10	16	5	14	17	14
HE_FRAG6247.0-702|SPU_022923	1168	1113	1113	2294	3466	2324	2620	807	970
HE_FRAG496.1491-3252|SPU_015403	2	16	16	15	12	5	11	81	4
HE_COMP244123_C0_SEQ3.8-710|UNKNOWN	91	58	58	245	411	194	133	83	116
HE_CONTIG1376|UNKNOWN	23	17	17	10	28	23	26	19	12
HE_COMP232878_C5_SEQ2.127-291|SPU_003337	6	2	2	1	8	6	25	1	0
HE_FRAG22164.0-966|SPU_021628	2491	2419	2419	909	1423	1039	3088	1442	2913
HE_COMP242462_C2_SEQ3.0-3303|SPU_003651	667	293	293	1233	896	1126	1406	933	757
HE_FRAG2776.144-2181|SPU_027964	1495	2598	2598	947	1478	1032	1963	931	1833
HE_FRAG11623.0-855|SPU_027420	95	219	219	468	651	550	311	204	224
HE_COMP240286_C3_SEQ1.0-1077|UNKNOWN	283	301	301	340	530	246	402	258	611
HE_COMP229433_C6_SEQ1.361-636|UNKNOWN	10	2	2	0	8	1	3	7	1
HE_COMP229551_C0_SEQ1.0-411|SPU_004349	384	365	365	1705	2858	1211	2181	387	821
HE_COMP246968_C3_SEQ1.0-129|SPU_010591	1	3	3	0	2	0	2	0	2
HE_COMP233402_C1_SEQ16.0-2853|SPU_015771	558	361	361	528	730	222	298	281	486
HE_FRAG7871.525-1260|SPU_012244	43	33	33	56	72	18	94	41	60
HE_COMP228844_C0_SEQ2.2310-2457|SPU_028475	1	0	0	5	1	3	6	6	4
HE_FRAG16559.708-939|SPU_006499	8	19	19	0	1	0	13	4	8
HE_CONTIG2323|SPU_015009	4565	4264	4264	7061	13198	7109	6463	3926	5010
HE_CONTIG4700|SPU_008465	361	467	467	958	1267	682	1208	484	1100
HE_FRAG21940.0-789|SPU_004478	25	21	21	98	146	19	39	44	21
HE_CONTIG1700|SPU_013407	329	88	88	2	1	1	17	369	28
HE_CONTIG5162|SPU_010829	5376	10534	10534	4895	8183	6124	5956	3500	9282
HE_FRAG513.0-1035|SPU_023894	2	1	1	0	2	3	2	2	1
HE_COMP246909_C6_SEQ1.0-1305|SPU_003903	100	107	107	366	547	268	136	141	139
HE_FRAG113.96-1398|SPU_028329	4	2	2	3	6	7	1	1	2
HE_FRAG1318.97-2011|SPU_011716	113	85	85	74	157	4	101	190	117
HE_FRAG4107.180-276|UNKNOWN	19	5	5	11	4	3	4	10	1
HE_CONTIG5029|SPU_024312	554	224	224	659	1317	818	490	513	643
HE_FRAG23393.0-8313|SPU_017173	592	1842	1842	1734	4210	3792	1419	780	2255
HE_FRAG13143.5022-7809|SPU_022200	762	767	767	652	1552	303	766	682	640
HE_FRAG2329.227-272|UNKNOWN	0	0	0	0	0	0	0	0	0
HE_FRAG2976.102-186|UNKNOWN	2	5	5	0	2	0	0	1	8
HE_COMP236349_C4_SEQ1.0-585|SPU_016196	8	29	29	9	71	38	40	21	10
HE_CONTIG4197|SPU_027720	149	35	35	82	33	5	297	28	43
HE_FRAG17021.0-3012|SPU_002214	894	1364	1364	1139	1339	484	977	530	1118
HE_COMP232029_C0_SEQ1.8-2142|SPU_012229	445	515	515	1370	928	229	528	198	459
HE_FRAG20265.0-1152|SPU_024689	938	716	716	160	213	189	944	705	600
