GENE	he%sample1	he%sample2	he%sample3	ht%sample1	ht%sample2	ht%sample3	hy%sample1	hy%sample2	hy%sample3
HE_COMP242999_C4_SEQ1.8-112|UNKNOWN	28	63	65	98	221	110	4	24	36
HE_CONTIG3971|SPU_003137	12067	8413	9656	11422	13485	13248	4799	2919	2765
HE_COMP232761_C0_SEQ1.1-791|SPU_026465	150	249	302	247	600	308	14	36	42
HE_COMP179948_C0_SEQ1.0-972|SPU_016792	392	392	538	1857	2339	3612	309	264	612
HE_CONTIG285|SPU_025975	2586	5683	6450	1642	3252	2402	456	1688	1769
HE_FRAG14790.2118-2597|SPU_012084	46	68	77	43	73	46	12	20	24
HE_CONTIG2341|SPU_014397	2792	4135	5104	1713	2927	2468	380	1081	2336
HE_COMP232222_C8_SEQ2.9-45|UNKNOWN	0	1	0	2	5	2	0	0	0
HE_CONTIG4455|SPU_005427	4758	2484	2935	5279	3735	5540	2154	1120	1277
HE_FRAG16000.17-4481|SPU_008687	1988	5251	6997	4098	7736	3547	171	1307	1448
HE_FRAG2394.0-558|UNKNOWN	960	2005	2086	2876	1765	2161	129	85	250
HE_CONTIG4640|SPU_022929	366	330	467	726	1604	1381	33	65	40
HE_COMP190641_C2_SEQ1.192-345|SPU_019114	45	53	53	10	5	2	0	2	6
HE_COMP235820_C3_SEQ3.563-1394|SPU_010827	55	32	28	51	124	298	45	74	55
HE_CONTIG3988|SPU_022102	14	5	25	321	236	198	25	20	20
HE_FRAG12345.23-731|SPU_021929	922	801	1285	2142	2052	2112	248	258	246
HE_CONTIG3597|SPU_026611	3410	2610	3613	3084	2537	2448	1456	843	751
HE_FRAG21147.6-267|SPU_017293	10	59	61	45	105	37	6	16	18
HE_FRAG8892.0-1389|SPU_020199	296	397	625	1162	1491	1520	33	159	185
HE_FRAG22859.3948-8052|SPU_004873	1260	1189	1482	1826	2062	1782	185	555	517
HE_FRAG2286.114-3972|SPU_015163	2597	694	745	4408	1072	3183	666	494	603
HE_CONTIG1983|SPU_017455	5656	2829	3367	7831	7956	7949	1663	1513	1617
HE_FRAG22767.117-8307|SPU_022052	12783	14928	16307	6196	11273	8343	530	1144	1981
HE_COMP238800_C6_SEQ1.0-1232|SPU_015012	2892	2370	3274	3573	4572	3242	486	1333	756
HE_COMP242084_C1_SEQ1.3-390|SPU_010783	521	252	636	626	735	326	37	126	64
HE_COMP231052_C0_SEQ1.0-1893|SPU_019557	488159	370426	493114	633620	435884	559901	50482	64905	41354
HE_FRAG4340.0-1557|SPU_015719	433	350	529	1376	2255	2354	165	194	419
HE_CONTIG48|SPU_020065	1088	922	894	1969	1705	1693	276	189	372
HE_FRAG8694.0-2928|SPU_005529	980	749	1020	971	1103	887	52	127	132
HE_CONTIG4722|SPU_010762	6549	5713	6117	4144	7238	3853	1290	1222	1228
HE_FRAG16571.0-933|SPU_028430	1569	938	1352	1436	1514	1109	234	265	199
HE_FRAG12776.0-5603|SPU_022710	7876	7011	10310	5355	9949	7545	683	1955	1514
HE_FRAG4828.624-825|SPU_028720	20	32	37	6	35	17	5	11	18
HE_FRAG7714.1818-3540|SPU_003752	357	453	760	550	836	1011	16	102	52
HE_COMP234664_C2_SEQ1.51-1038|SPU_008251	1205	1074	1376	986	1223	896	60	122	162
HE_CONTIG2741|SPU_021841	1409	2006	3526	2990	1351	2430	325	850	865
HE_CONTIG692|SPU_012497	9674	2856	2799	490	370	970	2593	681	951
HE_FRAG1211.174-1383|SPU_025699	4096	1584	2024	1553	1044	1537	307	233	199
HE_CONTIG5169|SPU_023683	1118	923	1258	2750	4540	4620	825	1048	1108
HE_COMP241625_C4_SEQ1.85-1493|SPU_026226	5058	3951	4349	2175	2303	1909	470	792	690
HE_COMP244241_C5_SEQ1.0-594|SPU_010852	995	1074	1241	1606	1678	2170	231	481	488
HE_CONTIG3523|SPU_014672	233	268	324	627	739	889	138	163	162
HE_COMP233857_C1_SEQ3.0-318|SPU_003399	3	8	11	12	37	5	0	3	0
HE_COMP193815_C0_SEQ1.1-31|UNKNOWN	0	0	0	0	0	0	0	0	0
HE_COMP237145_C10_SEQ1.128-230|UNKNOWN	2	4	10	14	13	7	0	1	1
HE_COMP218435_C4_SEQ1.9-231|SPU_009136	14	4	6	17	25	22	13	9	12
HE_COMP173788_C0_SEQ1.0-90|UNKNOWN	211	164	270	22	40	23	53	22	42
HE_FRAG11583.0-1560|SPU_000172	1639	2339	3687	3087	3014	3272	787	1644	1186
HE_CONTIG3836|SPU_008020	112	28	30	52	79	29	6	1	2
HE_FRAG8127.0-6078|SPU_019525	12248	3918	5394	8825	11564	13218	6826	2102	4807
HE_CONTIG288|UNKNOWN	3	10	13	4	11	6	2	0	3
HE_COMP236415_C0_SEQ1.786-1191|SPU_015355	136	46	35	52	29	38	26	5	53
HE_FRAG3320.4449-4509|UNKNOWN	17	14	80	0	1	0	3	8	1
HE_FRAG4228.0-588|SPU_018980	709	1179	1668	5252	6732	3973	461	537	1009
HE_CONTIG5160|SPU_024124	158	108	140	42	72	28	13	15	36
HE_FRAG8594.0-1728|SPU_024692	352	385	569	512	724	562	37	111	283
HE_FRAG14060.66-1437|SPU_007114	3299	3775	2284	1029	1701	1239	784	2668	3223
HE_CONTIG2352|SPU_020550	56	44	65	85	18	72	28	17	26
HE_COMP242921_C4_SEQ1.131-167|UNKNOWN	4	0	2	1	3	1	1	1	0
HE_FRAG15786.0-729|SPU_012467	734	766	1031	1777	2312	1710	65	160	98
HE_COMP210980_C0_SEQ1.852-1092|SPU_007345	13	28	39	2	9	16	11	3	8
HE_FRAG8247.75-1692|SPU_014496	6073	2055	3011	8811	5143	13871	11685	4831	4713
HE_FRAG11036.150-1437|SPU_014246	2029	829	897	1767	2296	1394	261	237	142
HE_COMP236777_C1_SEQ1.13-891|SPU_003482	2611	3220	4289	5201	5761	5826	436	763	627
HE_COMP238551_C1_SEQ10.205-243|UNKNOWN	0	0	1	0	1	0	0	0	0
HE_COMP220861_C2_SEQ1.98-245|SPU_013095	0	9	10	3	4	4	1	1	7
HE_FRAG10256.1210-1718|SPU_020539	143	101	122	64	152	71	10	20	47
HE_CONTIG2956|UNKNOWN	0	3	2	15	71	104	60	28	22
HE_COMP234017_C2_SEQ2.0-729|SPU_002855	1802	1352	1246	2556	2909	3566	683	865	655
HE_CONTIG1420|UNKNOWN	0	0	0	0	0	1	0	0	0
HE_FRAG23033.0-261|SPU_015958	26	17	39	24	41	44	29	8	32
HE_CONTIG775|SPU_001513	5669	2846	3453	2958	4203	1683	922	740	533
HE_FRAG467.1002-1545|SPU_011809	211	146	159	62	45	44	15	8	8
HE_COMP221958_C0_SEQ2.24-228|SPU_017911	1	0	0	7	6	3	1	0	0
HE_COMP240820_C1_SEQ2.0-759|SPU_019198	2193	1948	2097	2953	2944	2240	716	526	524
HE_COMP234455_C2_SEQ1.0-165|SPU_028797	0	8	9	8	25	25	2	3	0
HE_FRAG20215.1440-4977|SPU_030230	15143	15853	15777	20338	35870	36598	5435	8157	16748
HE_FRAG23072.444-5781|SPU_000648	2906	3333	5418	4446	5160	3735	220	983	696
HE_COMP238784_C0_SEQ1.0-2324|SPU_011921	1548	1772	2103	1314	1168	1751	218	509	388
HE_COMP219674_C0_SEQ1.72-141|UNKNOWN	2	2	3	2	6	0	0	0	1
HE_CONTIG2329|SPU_026448	121	205	233	89	206	94	9	35	25
HE_CONTIG3542|SPU_013468	933	1077	1283	220	270	192	168	84	88
HE_CONTIG2452|SPU_026116	5119	4429	5712	5949	5630	6091	518	1276	981
HE_COMP233166_C1_SEQ1.135-651|SPU_009897	66	83	131	41	61	142	17	16	28
HE_COMP237275_C0_SEQ9.15-572|SPU_019815	2524	1574	2734	2790	4236	1845	374	306	264
HE_CONTIG1919|SPU_020875	1979	2181	2644	3968	7389	5700	454	934	751
HE_FRAG6184.0-1359|SPU_022888	47344	36799	45506	62749	51902	61496	11217	13819	12802
HE_COMP239894_C0_SEQ1.10-572|SPU_018495	1524	1433	2052	1705	2948	1508	275	404	401
HE_COMP235663_C0_SEQ3.0-1425|SPU_009107	1579	1999	3237	3348	4043	3519	273	692	542
HE_COMP244245_C1_SEQ1.6-747|UNKNOWN	346	413	503	362	592	721	42	144	150
HE_COMP235113_C5_SEQ11.0-39|UNKNOWN	1	0	1	0	1	0	1	0	1
HE_CONTIG586|SPU_014415	286581	181739	193540	2794	2751	5779	22899	41131	12584
HE_CONTIG3325|SPU_006215	165	252	323	309	736	484	27	109	61
HE_CONTIG4249|SPU_027627	2	2	19	5	9	3	0	3	4
HE_FRAG10593.77-1602|SPU_007437	4511	3004	3708	1261	2673	1166	339	614	411
HE_FRAG13530.1-4614|SPU_024416	1266	2601	4255	3036	6931	4179	137	712	693
HE_COMP236993_C1_SEQ1.0-1010|SPU_003970	3090	3569	4558	1343	933	936	121	247	208
HE_COMP229557_C1_SEQ1.116-167|UNKNOWN	6	1	4	72	23	29	8	11	13
HE_COMP227798_C3_SEQ1.0-1254|SPU_021962	1702	1721	2339	1907	1985	1843	290	329	316
HE_CONTIG4082|SPU_014136	50	12	28	27	21	35	5	27	6
HE_COMP233219_C1_SEQ1.0-3909|SPU_012981	77	315	426	692	802	370	5	112	87
HE_FRAG206.0-1407|SPU_001456	39	177	356	84	457	330	12	43	57
HE_FRAG6247.0-702|SPU_022923	2838	2540	3682	10294	9804	7992	770	1378	988
HE_FRAG496.1491-3252|SPU_015403	101	187	239	419	985	1074	93	60	346
HE_COMP244123_C0_SEQ3.8-710|UNKNOWN	288	466	563	871	1323	1007	37	166	137
HE_CONTIG1376|UNKNOWN	84	95	83	55	84	84	17	38	33
HE_COMP232878_C5_SEQ2.127-291|SPU_003337	16	17	10	27	38	33	1	2	7
HE_FRAG22164.0-966|SPU_021628	11926	9239	13389	6494	7654	9443	1776	3159	2573
HE_COMP242462_C2_SEQ3.0-3303|SPU_003651	3253	1577	3675	6542	5900	7945	1365	1789	1349
HE_FRAG2776.144-2181|SPU_027964	3141	4985	5485	5705	6938	6828	397	1374	1345
HE_FRAG11623.0-855|SPU_027420	1284	599	989	2387	1805	2116	320	380	198
HE_COMP240286_C3_SEQ1.0-1077|UNKNOWN	1593	1233	1580	2274	1760	2380	390	388	429
HE_COMP229433_C6_SEQ1.361-636|UNKNOWN	16	4	15	11	9	8	2	3	2
HE_COMP229551_C0_SEQ1.0-411|SPU_004349	1965	2112	2167	4773	6586	4558	2120	762	1152
HE_COMP246968_C3_SEQ1.0-129|SPU_010591	16	6	25	10	17	8	1	3	2
HE_COMP233402_C1_SEQ16.0-2853|SPU_015771	734	607	874	1715	2103	1207	35	215	160
HE_FRAG7871.525-1260|SPU_012244	98	221	233	329	509	645	56	142	74
HE_COMP228844_C0_SEQ2.2310-2457|SPU_028475	15	6	4	12	6	8	3	2	7
HE_FRAG16559.708-939|SPU_006499	107	51	76	10	22	15	32	28	23
HE_CONTIG2323|SPU_015009	10500	10123	12843	16099	28741	17437	1181	3352	3225
HE_CONTIG4700|SPU_008465	1678	1585	2073	2945	3552	3217	423	606	667
HE_FRAG21940.0-789|SPU_004478	272	445	582	405	442	162	10	68	37
HE_CONTIG1700|SPU_013407	347	147	681	7	1	2	0	1	0
HE_CONTIG5162|SPU_010829	108564	90964	114694	81704	115023	146373	25012	51527	62707
HE_FRAG513.0-1035|SPU_023894	537	201	278	1435	961	1015	751	326	255
HE_COMP246909_C6_SEQ1.0-1305|SPU_003903	348	498	585	1283	1725	1242	53	260	200
HE_FRAG113.96-1398|SPU_028329	121	64	177	639	356	687	36	51	27
HE_FRAG1318.97-2011|SPU_011716	443	1461	2504	372	1351	582	31	209	242
HE_FRAG4107.180-276|UNKNOWN	67	23	42	128	141	177	92	67	24
HE_CONTIG5029|SPU_024312	1762	1349	1986	2496	3089	2469	722	1077	1005
HE_FRAG23393.0-8313|SPU_017173	4377	6701	7198	6657	14799	15258	1595	3086	5828
HE_FRAG13143.5022-7809|SPU_022200	1373	2008	2844	2903	6237	2692	169	843	715
HE_FRAG2329.227-272|UNKNOWN	2	1	0	0	1	0	1	0	1
HE_FRAG2976.102-186|UNKNOWN	1	6	8	3	5	3	2	1	2
HE_COMP236349_C4_SEQ1.0-585|SPU_016196	504	575	459	1185	1934	1448	695	480	798
HE_CONTIG4197|SPU_027720	339	260	486	993	474	1211	241	267	367
HE_FRAG17021.0-3012|SPU_002214	4200	3219	4881	7031	10606	5778	332	1540	1267
HE_COMP232029_C0_SEQ1.8-2142|SPU_012229	1409	1276	1709	3066	2591	1217	117	388	299
HE_FRAG20265.0-1152|SPU_024689	2680	2429	2610	468	456	525	237	345	191
HE_COMP247162_C0_SEQ2.108-145|UNKNOWN	14	14	13	29	22	23	6	2	5
HE_COMP235021_C4_SEQ2.167-230|UNKNOWN	7	7	13	108	107	107	7	17	13
HE_COMP225853_C0_SEQ1.0-168|UNKNOWN	31	13	16	51	52	37	1	4	2
HE_CONTIG2940|SPU_028120	338	459	415	1639	1384	3153	142	128	196
HE_COMP236150_C3_SEQ1.66-486|SPU_013089	1613	1044	1482	538	1568	1065	202	470	322
HE_COMP231832_C2_SEQ1.175-1424|SPU_012704	716	663	784	1823	1754	1653	88	220	263
HE_CONTIG4369|SPU_013307	1511	1312	1579	1613	1774	963	32	104	153
HE_CONTIG264|SPU_006282	23	18	23	3	27	25	0	1	3
HE_FRAG2518.0-2571|SPU_012328	339	295	408	777	856	889	41	110	134
HE_CONTIG1230|SPU_005070	1145	795	1318	1040	1127	1288	157	363	385
HE_FRAG12177.0-273|SPU_009360	2062	1603	2833	5149	3794	5240	595	808	857
HE_FRAG10920.1701-1908|UNKNOWN	255	338	434	53	104	41	60	24	42
HE_CONTIG4450|SPU_019632	267062	154049	181756	303268	171569	281435	152744	64400	66218
HE_FRAG6976.0-603|SPU_005572	125805	78751	100743	160362	154210	184722	19633	15410	8894
HE_FRAG5444.3-1560|SPU_014924	167	234	242	118	204	128	22	42	31
HE_FRAG8438.27-606|SPU_027516	1228	741	808	353	296	405	182	80	94
HE_COMP229767_C0_SEQ2.996-3213|SPU_006063	391	802	1096	1312	1624	954	26	184	120
HE_COMP230434_C1_SEQ1.870-936|UNKNOWN	32	47	50	182	412	296	34	42	33
HE_COMP234701_C1_SEQ6.6-49|UNKNOWN	1	1	0	3	0	0	1	0	0
HE_FRAG18584.0-1536|SPU_022020	2275	1161	1313	2257	1819	2171	496	590	529
HE_CONTIG649|SPU_007634	350	775	1178	1669	2730	1486	67	228	224
HE_CONTIG3160|UNKNOWN	8	0	9	5	9	5	1	0	0
HE_FRAG8408.222-3066|SPU_024309	51	66	76	99	140	173	3	31	27
HE_COMP210028_C1_SEQ1.15-162|SPU_005900	7	5	2	2	62	272	12	0	134
HE_FRAG9602.0-722|SPU_027271	499	544	899	412	532	532	56	122	84
HE_FRAG10651.20-350|SPU_010200	42	76	105	272	389	148	1	23	30
HE_FRAG4119.42-945|SPU_003010	1469	1317	2331	661	324	544	321	136	135
HE_FRAG19263.212-335|SPU_022505	22	12	15	20	16	11	5	1	4
HE_COMP240962_C1_SEQ1.65-303|SPU_008312	1704	859	998	1718	1594	1164	154	147	109
HE_COMP235138_C0_SEQ1.0-1797|SPU_011446	868	1216	2200	2549	4651	4002	199	632	864
HE_FRAG14450.2-47|UNKNOWN	1	8	8	15	15	9	5	2	1
HE_COMP234963_C0_SEQ2.51-294|SPU_003402	23588	9994	10969	17273	26722	13524	6036	3003	2209
HE_CONTIG2990|UNKNOWN	14	9	17	4	6	3	0	2	3
HE_CONTIG846|UNKNOWN	142	339	343	451	973	578	88	283	160
HE_COMP232510_C0_SEQ7.23-62|UNKNOWN	1	2	3	2	2	1	1	0	0
HE_CONTIG1352|SPU_000856	124	282	501	52	109	59	8	22	27
HE_CONTIG1316|SPU_007169	179	49	339	0	0	1	1	0	0
HE_COMP246027_C0_SEQ2.0-1137|SPU_007485	2486	3288	4519	2479	3759	1778	107	635	451
HE_COMP233175_C7_SEQ1.225-504|UNKNOWN	94	20	25	57	61	50	46	18	22
HE_FRAG535.0-2241|SPU_025343	694	1492	1659	2216	4049	2045	47	183	243
HE_FRAG18260.1-1668|SPU_018718	1242	896	1309	2364	2530	2842	450	363	319
HE_COMP242245_C3_SEQ1.0-3117|SPU_015751	3558	3948	5580	8452	7158	8710	692	965	804
HE_COMP227097_C0_SEQ1.21-231|SPU_008423	23	17	16	11	12	7	1	2	6
HE_FRAG9528.82-1164|UNKNOWN	884	645	785	227	279	277	24	36	110
HE_COMP230707_C0_SEQ1.75-1278|SPU_018308	862	456	754	1281	880	616	126	100	150
HE_COMP233206_C2_SEQ1.0-1149|SPU_023201	1890	1370	2012	1455	1257	1043	195	266	153
HE_FRAG1838.96-1692|SPU_007947	1285	734	791	1557	1590	1579	382	428	252
HE_CONTIG3484|SPU_023197	409	647	1043	900	1821	757	28	135	158
HE_COMP232582_C0_SEQ1.1-371|SPU_013135	41047	17731	18433	50781	38237	54547	22306	12873	10813
HE_COMP240949_C1_SEQ26.0-2355|SPU_007302	990	1109	1356	1021	1505	717	47	213	184
HE_CONTIG1755|UNKNOWN	16	17	17	11	12	8	6	1	0
HE_CONTIG4919|SPU_001012	1877	1783	2394	1848	2492	1696	47	274	271
HE_FRAG21305.105-1053|SPU_005959	2038	2391	3427	817	1808	838	182	438	515
HE_CONTIG1293|SPU_019800	310	269	328	322	499	311	21	62	66
HE_FRAG19503.677-728|UNKNOWN	3	4	6	3	3	3	0	1	1
HE_COMP231413_C5_SEQ14.363-420|UNKNOWN	3	9	6	0	1	0	0	3	0
HE_CONTIG1268|SPU_018168	671	581	842	97	117	130	132	121	86
HE_CONTIG4633|SPU_018535	1971	2166	3085	5278	6623	3137	63	505	381
HE_COMP230775_C1_SEQ1.0-1068|SPU_014005	1870	2397	3283	3070	2841	3009	265	392	279
HE_CONTIG1696|SPU_001464	96219	49920	59647	4879	6032	6711	31960	25496	23414
HE_COMP224329_C3_SEQ1.1-68|UNKNOWN	454	380	391	131	166	157	113	128	100
HE_COMP234294_C7_SEQ1.30-1533|SPU_014729	1719	1863	2308	4726	2982	3943	1341	891	1202
HE_FRAG6754.18-1761|SPU_004945	10109	2714	3449	1041	1683	2346	3853	3108	2236
HE_CONTIG2119|SPU_022445	2588	2773	3593	4158	7251	2537	622	805	791
HE_CONTIG4097|SPU_006769	2308	1160	1769	1480	1166	1215	210	273	318
HE_FRAG9843.33-2220|SPU_008454	1662	1595	1695	1463	1885	1459	154	353	175
HE_FRAG8499.65-305|SPU_006214	5245	6698	7007	6005	8573	6582	3879	3131	2220
HE_CONTIG1826|SPU_019703	329	461	679	398	766	512	39	84	94
HE_COMP226904_C1_SEQ1.2-44|UNKNOWN	13	20	21	4	6	4	1	2	3
HE_CONTIG4639|SPU_007674	875	433	794	720	1139	501	74	169	91
HE_FRAG10986.0-1524|SPU_004612	1632	2556	3713	2050	3239	1371	170	743	659
HE_COMP233799_C1_SEQ1.2-45|UNKNOWN	6	14	17	35	45	26	1	3	5
HE_COMP246105_C0_SEQ1.3-333|SPU_027782	69	102	127	87	126	65	3	16	37
HE_COMP237856_C3_SEQ2.0-924|SPU_022003	1168	1142	1655	2186	1824	1611	194	272	200
HE_FRAG21578.0-2532|SPU_028918	6377	4025	6673	1294	2142	1360	1517	1755	896
HE_FRAG17703.3-633|SPU_007213	6269	5390	5822	15174	15680	16956	3440	1874	2362
HE_COMP232222_C8_SEQ2.2-46|UNKNOWN	16	30	30	99	85	75	5	8	8
HE_FRAG865.0-1568|SPU_009142	2306	705	585	1864	2660	2889	1581	477	778
HE_COMP238379_C2_SEQ1.0-948|SPU_019955	619	495	724	713	708	970	199	210	239
HE_CONTIG1804|SPU_015278	1708	1309	643	836	835	1562	1424	737	1298
HE_FRAG6066.2193-2586|UNKNOWN	911	848	855	36	8	36	2	10	29
HE_COMP244745_C0_SEQ1.26-1244|SPU_001425	132	126	170	303	211	219	24	50	21
HE_FRAG20084.2-4104|SPU_003919	10187	11898	13851	9184	15337	13606	2208	3473	4575
HE_CONTIG3665|SPU_010725	4737	5448	5883	5686	8570	5701	983	1476	2051
HE_FRAG20082.0-285|SPU_008878	3989	2204	2174	3612	3447	3589	313	357	261
HE_COMP236486_C6_SEQ1.0-1209|SPU_012520	640	392	706	2521	2418	1795	195	185	195
HE_FRAG10692.2390-3158|SPU_012003	85	157	164	47	147	103	3	34	83
HE_COMP228560_C2_SEQ1.30-99|UNKNOWN	8	10	24	3	3	1	11	1	0
HE_FRAG11046.0-758|SPU_008825	814	722	779	334	323	352	309	169	452
HE_CONTIG4414|UNKNOWN	27	21	16	5	12	7	3	6	1
HE_FRAG3355.3-1138|SPU_010300	919	1011	1145	2571	1941	3032	205	248	415
HE_FRAG16246.0-1659|SPU_022270	18993	13341	18448	39082	33717	41648	4592	9869	11836
HE_COMP234498_C0_SEQ1.0-1046|SPU_015148	1793	2570	4037	2896	2655	3510	265	598	474
HE_CONTIG1163|SPU_024124	19	17	30	7	15	3	1	8	0
HE_COMP230691_C7_SEQ10.0-408|SPU_013837	259	361	310	177	223	156	166	50	104
HE_FRAG14037.0-451|SPU_018023	876	754	1103	1014	1739	1327	147	220	68
HE_COMP241903_C1_SEQ2.72-1752|SPU_003105	988	652	1476	3135	1961	4100	650	534	974
HE_CONTIG5078|SPU_008259	3829	4917	5415	495	467	610	67	120	149
HE_COMP226527_C1_SEQ1.0-168|SPU_022393	5	11	17	15	15	11	0	4	0
HE_FRAG2630.0-2127|SPU_009530	808	634	750	6651	6268	8387	476	856	634
HE_CONTIG1644|UNKNOWN	3057	2791	4420	5085	7289	4266	619	1103	1040
HE_COMP232253_C2_SEQ2.93-267|SPU_002278	6	9	11	0	0	0	0	0	0
HE_FRAG18437.3-3054|SPU_000243	434	961	1015	1564	3498	1176	68	513	375
HE_COMP232346_C2_SEQ4.600-876|SPU_027658	9	35	58	21	12	10	3	9	16
HE_CONTIG1601|SPU_011628	2092	1716	3382	227	140	183	181	214	179
HE_CONTIG3003|SPU_028248	314	884	1068	977	2138	1226	33	270	264
HE_COMP239090_C2_SEQ1.0-69|UNKNOWN	6	11	12	5	10	11	5	4	2
HE_FRAG3440.120-1530|SPU_016267	389	577	990	1898	1234	2205	417	286	191
HE_CONTIG3193|SPU_022923	9006	6883	8955	6315	4965	4995	1122	966	898
HE_FRAG13566.33-1836|UNKNOWN	1358	770	719	324	842	640	309	405	569
HE_COMP237575_C1_SEQ1.0-2123|SPU_010764	12491	14983	18819	28920	46875	17150	1434	4128	4829
HE_COMP205149_C0_SEQ1.2-245|UNKNOWN	13	20	20	34	137	23	3	7	6
HE_FRAG581.50-1380|SPU_011064	9889	8354	10064	5245	5932	6283	163	278	164
HE_CONTIG2850|SPU_017118	49	116	34	16	2	45	0	18	8
HE_COMP244589_C2_SEQ1.36-1026|UNKNOWN	284	404	643	381	550	422	24	93	116
HE_COMP235361_C2_SEQ3.0-1665|SPU_002613	588	1183	1665	1789	2275	2172	91	218	331
HE_FRAG4789.1452-1652|SPU_010067	23	42	43	11	10	9	1	9	9
HE_CONTIG641|UNKNOWN	2	2	2	2	0	2	1	0	0
HE_CONTIG3670|SPU_024205	31	29	37	2	10	2	6	6	8
HE_CONTIG4583|SPU_016665	1028	560	834	2090	1892	1059	70	240	251
HE_FRAG20458.356-2873|SPU_028411	8272	9331	12339	10577	12900	5201	208	632	588
HE_COMP237525_C1_SEQ4.6-1121|SPU_017206	4313	2079	2494	2815	3005	1893	269	312	252
HE_COMP242429_C3_SEQ1.0-1815|SPU_005308	1417	1353	1521	2385	2168	2273	559	562	857
HE_COMP239726_C3_SEQ1.0-2201|SPU_019111	2372	2848	3813	3652	4197	4065	244	943	643
HE_FRAG18069.60-1161|SPU_001879	87	134	179	833	1100	943	77	127	123
HE_FRAG9683.0-2370|SPU_017430	3559	3684	5810	5909	6012	6394	673	960	1263
HE_CONTIG364|UNKNOWN	7	9	24	1	6	3	1	2	4
HE_COMP233141_C0_SEQ1.0-1854|SPU_001497	1717	1708	1896	2566	2884	2896	500	554	571
HE_FRAG10108.4-248|SPU_005433	5268	5934	6349	8003	7337	7963	725	633	513
HE_COMP246607_C2_SEQ1.141-189|UNKNOWN	104	147	187	72	93	59	17	30	22
HE_CONTIG3743|SPU_028198	149	46	40	16	40	26	10	1	5
HE_COMP229729_C2_SEQ1.1503-1710|SPU_002420	44	30	58	28	13	8	1	0	1
HE_COMP231696_C4_SEQ1.96-297|SPU_024249	11	22	24	5	26	8	4	0	4
HE_CONTIG564|SPU_020220	1181	1716	2264	388	745	604	144	394	626
HE_CONTIG2507|SPU_023057	1486	1234	1644	1987	2764	1493	212	203	138
HE_FRAG22737.0-244|SPU_004116	85058	44653	38346	13296	31376	24035	3376	4946	11786
HE_FRAG5785.0-2874|SPU_028458	456	876	1221	2265	2929	1787	65	317	323
HE_FRAG10403.1-1164|SPU_013377	897	305	403	6012	9631	4884	332	444	504
HE_CONTIG1202|SPU_016663	43674	17354	19498	29896	21373	33284	6891	4566	2860
HE_FRAG21188.29-312|SPU_009702	40	33	42	16	33	16	4	10	21
HE_COMP237064_C10_SEQ4.72-114|UNKNOWN	5	6	12	33	30	30	4	3	5
HE_COMP235616_C3_SEQ1.7-113|UNKNOWN	18	36	60	1	23	28	1	9	39
HE_FRAG1002.1620-2787|SPU_011176	178	223	385	50	190	90	15	39	58
HE_FRAG2887.1500-1824|SPU_004922	340	175	196	6	8	0	7	12	12
HE_CONTIG4347|SPU_013360	66	46	47	33	59	11	2	3	18
HE_FRAG16771.2304-2613|SPU_023615	49	50	106	22	22	39	6	1	9
HE_CONTIG4829|SPU_023376	508	226	214	86	258	322	239	85	61
HE_FRAG7717.51-108|UNKNOWN	54	43	63	189	220	177	21	24	35
HE_CONTIG1671|UNKNOWN	43	50	78	6	15	8	2	5	9
HE_COMP244569_C9_SEQ5.121-151|UNKNOWN	2	3	2	1	3	0	0	0	3
HE_CONTIG3157|UNKNOWN	46	88	118	246	368	218	18	10	60
HE_CONTIG4617|SPU_021874	196	85	110	352	466	448	64	74	86
HE_FRAG3112.0-2406|SPU_005258	2340	3817	4451	1544	2830	1757	104	563	316
HE_FRAG23153.966-1597|SPU_012367	936	960	1194	621	780	647	231	362	362
HE_COMP237422_C0_SEQ2.8-222|SPU_024381	1041	1488	3067	181	1073	495	245	331	399
HE_COMP226846_C4_SEQ2.2-167|SPU_006975	2	5	9	22	9	20	0	3	1
HE_CONTIG2655|UNKNOWN	196	77	40	9	4	10	5	9	7
HE_COMP243625_C2_SEQ1.4-1584|SPU_012964	928	2030	2520	1399	2000	1582	117	298	568
HE_FRAG23291.2-130|UNKNOWN	32083	38377	45521	4835	5279	3845	3908	5206	5333
HE_COMP233465_C3_SEQ2.2-2152|SPU_024071	983	1030	1730	3412	4935	2206	134	661	427
HE_COMP229839_C3_SEQ1.9-279|SPU_022690	4	11	15	10	21	14	0	1	5
HE_FRAG1128.1229-1802|SPU_003769	69	59	110	7	11	9	8	6	40
HE_CONTIG4454|SPU_025726	7691	7755	9544	8576	10046	3360	181	1573	914
HE_FRAG1179.122-344|UNKNOWN	55	280	360	3	8	6	19	18	7
HE_FRAG10951.42-132|UNKNOWN	3	10	5	0	0	0	0	0	0
HE_CONTIG3156|SPU_028640	21	27	171	131	179	21	2	32	16
HE_FRAG2482.0-315|UNKNOWN	128	77	114	267	393	219	7	13	16
HE_FRAG17728.3-690|SPU_019996	213	435	564	833	1102	590	52	156	130
HE_FRAG4474.0-1584|SPU_025527	1904	1179	1604	2789	2471	2830	478	517	364
HE_CONTIG4569|UNKNOWN	341	303	326	264	260	206	98	83	121
HE_COMP238683_C5_SEQ16.47-98|UNKNOWN	21	9	21	8	12	10	7	8	4
HE_CONTIG2314|SPU_016216	709	747	922	1305	1875	925	81	330	194
